graph_id,config_id,noise_condition,run_seed,depth,optimizer,shots,expected_approximation_ratio
G0019,C11,N0,1001,3,SPSA,256,0.764453125
G0019,C12,N0,1000,3,SPSA,512,0.62421875
G0019,C12,N0,1001,3,SPSA,512,0.7251953125
G0020,C01,N0,1000,1,COBYLA,256,0.762952302631579
G0020,C01,N0,1001,1,COBYLA,256,0.7123766447368421
G0020,C02,N0,1000,1,COBYLA,512,0.701891447368421
G0020,C02,N0,1001,1,COBYLA,512,0.707750822368421
G0020,C03,N0,1000,1,SPSA,256,0.7053865131578947
G0020,C03,N0,1001,1,SPSA,256,0.7000411184210527
G0020,C04,N0,1000,1,SPSA,512,0.7114514802631579
G0020,C04,N0,1001,1,SPSA,512,0.7065172697368421
G0020,C05,N0,1000,2,COBYLA,256,0.7243009868421053
G0020,C05,N0,1001,2,COBYLA,256,0.7150493421052632
G0020,C06,N0,1000,2,COBYLA,512,0.735094572368421
G0020,C06,N0,1001,2,COBYLA,512,0.7122738486842105
G0020,C07,N0,1000,2,SPSA,256,0.7020970394736842
G0020,C07,N0,1001,2,SPSA,256,0.7072368421052632
G0020,C08,N0,1000,2,SPSA,512,0.7266652960526315
G0020,C08,N0,1001,2,SPSA,512,0.7044613486842105
G0020,C09,N0,1000,3,COBYLA,256,0.7125822368421053
G0020,C09,N0,1001,3,COBYLA,256,0.7074424342105263
G0020,C10,N0,1000,3,COBYLA,512,0.7081620065789473
G0020,C10,N0,1001,3,COBYLA,512,0.7172080592105263
G0020,C11,N0,1000,3,SPSA,256,0.7380756578947368
G0020,C11,N0,1001,3,SPSA,256,0.7131990131578947
G0020,C12,N0,1000,3,SPSA,512,0.727282072368421
G0020,C12,N0,1001,3,SPSA,512,0.7186472039473685
G0021,C01,N0,1000,1,COBYLA,256,0.6969866071428571
G0021,C01,N0,1001,1,COBYLA,256,0.7608816964285714
G0021,C02,N0,1000,1,COBYLA,512,0.7254464285714286
G0021,C02,N0,1001,1,COBYLA,512,0.7739955357142857
G0021,C03,N0,1000,1,SPSA,256,0.7017299107142857
G0021,C03,N0,1001,1,SPSA,256,0.7705078125
G0021,C04,N0,1000,1,SPSA,512,0.7003348214285714
G0021,C04,N0,1001,1,SPSA,512,0.7707170758928571
G0021,C05,N0,1000,2,COBYLA,256,0.716796875
G0021,C05,N0,1001,2,COBYLA,256,0.7621372767857143
G0021,C06,N0,1000,2,COBYLA,512,0.71142578125
G0021,C06,N0,1001,2,COBYLA,512,0.7688337053571429
G0021,C07,N0,1000,2,SPSA,256,0.685546875
G0021,C07,N0,1001,2,SPSA,256,0.7686941964285714
G0021,C08,N0,1000,2,SPSA,512,0.7562081473214286
G0021,C08,N0,1001,2,SPSA,512,0.7657645089285714
G0021,C09,N0,1000,3,COBYLA,256,0.6930803571428571
G0021,C09,N0,1001,3,COBYLA,256,0.7691127232142857
G0021,C10,N0,1000,3,COBYLA,512,0.6961495535714286
G0021,C10,N0,1001,3,COBYLA,512,0.7715541294642857
G0021,C11,N0,1000,3,SPSA,256,0.7907366071428571
G0021,C11,N0,1001,3,SPSA,256,0.7586495535714286
G0021,C12,N0,1000,3,SPSA,512,0.7629045758928571
G0021,C12,N0,1001,3,SPSA,512,0.7732282366071429
G0022,C01,N0,1000,1,COBYLA,256,0.6053185096153846
G0022,C01,N0,1001,1,COBYLA,256,0.6042668269230769
G0022,C02,N0,1000,1,COBYLA,512,0.6114032451923077
G0022,C02,N0,1001,1,COBYLA,512,0.6132061298076923
G0022,C03,N0,1000,1,SPSA,256,0.6062199519230769
G0022,C03,N0,1001,1,SPSA,256,0.6099759615384616
G0022,C04,N0,1000,1,SPSA,512,0.6220703125
G0022,C04,N0,1001,1,SPSA,512,0.6234975961538461
G0022,C05,N0,1000,2,COBYLA,256,0.6256009615384616
G0022,C05,N0,1001,2,COBYLA,256,0.6065204326923077
G0022,C06,N0,1000,2,COBYLA,512,0.6295823317307693
G0022,C06,N0,1001,2,COBYLA,512,0.6221454326923077
G0022,C07,N0,1000,2,SPSA,256,0.6086237980769231
G0022,C07,N0,1001,2,SPSA,256,0.6026141826923077
G0022,C08,N0,1000,2,SPSA,512,0.6100510817307693
G0022,C08,N0,1001,2,SPSA,512,0.6195913461538461
G0022,C09,N0,1000,3,COBYLA,256,0.6072716346153846
G0022,C09,N0,1001,3,COBYLA,256,0.6266526442307693
G0022,C10,N0,1000,3,COBYLA,512,0.6084735576923077
G0022,C10,N0,1001,3,COBYLA,512,0.6274789663461539
G0022,C11,N0,1000,3,SPSA,256,0.6183894230769231
G0022,C11,N0,1001,3,SPSA,256,0.6280048076923077
G0022,C12,N0,1000,3,SPSA,512,0.6158353365384616
G0022,C12,N0,1001,3,SPSA,512,0.6333383413461539
G0023,C01,N0,1000,1,COBYLA,256,0.603125
G0023,C01,N0,1001,1,COBYLA,256,0.600625
G0023,C02,N0,1000,1,COBYLA,512,0.618046875
G0023,C02,N0,1001,1,COBYLA,512,0.602265625
G0023,C03,N0,1000,1,SPSA,256,0.59875
G0023,C03,N0,1001,1,SPSA,256,0.600625
G0023,C04,N0,1000,1,SPSA,512,0.59828125
G0023,C04,N0,1001,1,SPSA,512,0.606875
G0023,C05,N0,1000,2,COBYLA,256,0.74109375
G0023,C05,N0,1001,2,COBYLA,256,0.6071875
G0023,C06,N0,1000,2,COBYLA,512,0.6096875
G0023,C06,N0,1001,2,COBYLA,512,0.598359375
G0023,C07,N0,1000,2,SPSA,256,0.64484375
G0023,C07,N0,1001,2,SPSA,256,0.6071875
G0023,C08,N0,1000,2,SPSA,512,0.604609375
G0023,C08,N0,1001,2,SPSA,512,0.602578125
G0023,C09,N0,1000,3,COBYLA,256,0.5875
G0023,C09,N0,1001,3,COBYLA,256,0.61546875
G0023,C10,N0,1000,3,COBYLA,512,0.60984375
G0023,C10,N0,1001,3,COBYLA,512,0.620546875
G0023,C11,N0,1000,3,SPSA,256,0.5984375
G0023,C11,N0,1001,3,SPSA,256,0.61390625
G0023,C12,N0,1000,3,SPSA,512,0.60578125
G0023,C12,N0,1001,3,SPSA,512,0.609453125
G0024,C01,N0,1000,1,COBYLA,256,0.6950120192307693
G0024,C01,N0,1001,1,COBYLA,256,0.7512019230769231
G0024,C02,N0,1000,1,COBYLA,512,0.7919170673076923
G0024,C02,N0,1001,1,COBYLA,512,0.8001051682692307
G0024,C03,N0,1000,1,SPSA,256,0.6783353365384616
G0024,C03,N0,1001,1,SPSA,256,0.7938701923076923
G0024,C04,N0,1000,1,SPSA,512,0.6793870192307693
G0024,C04,N0,1001,1,SPSA,512,0.7930438701923077
G0024,C05,N0,1000,2,COBYLA,256,0.7901141826923077
G0024,C05,N0,1001,2,COBYLA,256,0.7231069711538461
G0024,C06,N0,1000,2,COBYLA,512,0.7919921875
G0024,C06,N0,1001,2,COBYLA,512,0.7923677884615384
G0024,C07,N0,1000,2,SPSA,256,0.7878605769230769
G0024,C07,N0,1001,2,SPSA,256,0.7818509615384616
G0024,C08,N0,1000,2,SPSA,512,0.7653996394230769
G0024,C08,N0,1001,2,SPSA,512,0.7884615384615384
G0024,C09,N0,1000,3,COBYLA,256,0.6682692307692307
G0024,C09,N0,1001,3,COBYLA,256,0.8115985576923077
G0024,C10,N0,1000,3,COBYLA,512,0.7176983173076923
G0024,C10,N0,1001,3,COBYLA,512,0.8267728365384616
G0024,C11,N0,1000,3,SPSA,256,0.7600661057692307
G0024,C11,N0,1001,3,SPSA,256,0.7699819711538461
G0024,C12,N0,1000,3,SPSA,512,0.7653245192307693
G0024,C12,N0,1001,3,SPSA,512,0.7499248798076923
G0025,C01,N0,1000,1,COBYLA,256,0.6297743055555556
G0025,C01,N0,1001,1,COBYLA,256,0.6299189814814815
G0025,C02,N0,1000,1,COBYLA,512,0.6327401620370371
G0025,C02,N0,1001,1,COBYLA,512,0.6250723379629629
G0025,C03,N0,1000,1,SPSA,256,0.6341145833333334
G0025,C03,N0,1001,1,SPSA,256,0.6383101851851852
G0025,C04,N0,1000,1,SPSA,512,0.6326678240740741
G0025,C04,N0,1001,1,SPSA,512,0.6313657407407407
G0025,C05,N0,1000,2,COBYLA,256,0.6414930555555556
G0025,C05,N0,1001,2,COBYLA,256,0.6264467592592593
G0025,C06,N0,1000,2,COBYLA,512,0.6399739583333334
G0025,C06,N0,1001,2,COBYLA,512,0.6267361111111112
G0025,C07,N0,1000,2,SPSA,256,0.6929976851851852
G0025,C07,N0,1001,2,SPSA,256,0.6317997685185185
G0025,C08,N0,1000,2,SPSA,512,0.6355613425925926
G0025,C08,N0,1001,2,SPSA,512,0.6328848379629629
G0025,C09,N0,1000,3,COBYLA,256,0.6284722222222222
G0025,C09,N0,1001,3,COBYLA,256,0.6286168981481481
G0025,C10,N0,1000,3,COBYLA,512,0.6238425925925926
G0025,C10,N0,1001,3,COBYLA,512,0.6378761574074074
G0025,C11,N0,1000,3,SPSA,256,0.6397569444444444
G0025,C11,N0,1001,3,SPSA,256,0.6474247685185185
G0025,C12,N0,1000,3,SPSA,512,0.6341869212962963
G0025,C12,N0,1001,3,SPSA,512,0.6459780092592593
G0026,C01,N0,1000,1,COBYLA,256,0.6950231481481481
G0026,C01,N0,1001,1,COBYLA,256,0.6780960648148148
G0026,C02,N0,1000,1,COBYLA,512,0.6848958333333334
G0026,C02,N0,1001,1,COBYLA,512,0.6877170138888888
G0026,C03,N0,1000,1,SPSA,256,0.6805555555555556
G0026,C03,N0,1001,1,SPSA,256,0.6795428240740741
G0026,C04,N0,1000,1,SPSA,512,0.6802662037037037
G0026,C04,N0,1001,1,SPSA,512,0.6854745370370371
G0026,C05,N0,1000,2,COBYLA,256,0.6935763888888888
G0026,C05,N0,1001,2,COBYLA,256,0.6699942129629629
G0026,C06,N0,1000,2,COBYLA,512,0.6791811342592593
G0026,C06,N0,1001,2,COBYLA,512,0.6737557870370371
G0026,C07,N0,1000,2,SPSA,256,0.6851851851851852
G0026,C07,N0,1001,2,SPSA,256,0.6772280092592593
G0026,C08,N0,1000,2,SPSA,512,0.6862702546296297
G0026,C08,N0,1001,2,SPSA,512,0.6788917824074074
G0026,C09,N0,1000,3,COBYLA,256,0.6750578703703703
G0026,C09,N0,1001,3,COBYLA,256,0.6809895833333334
G0026,C10,N0,1000,3,COBYLA,512,0.6887297453703703
G0026,C10,N0,1001,3,COBYLA,512,0.6814236111111112
G0026,C11,N0,1000,3,SPSA,256,0.6953125
G0026,C11,N0,1001,3,SPSA,256,0.6776620370370371
G0026,C12,N0,1000,3,SPSA,512,0.6885850694444444
G0026,C12,N0,1001,3,SPSA,512,0.6919126157407407
G0027,C01,N0,1000,1,COBYLA,256,0.6337890625
G0027,C01,N0,1001,1,COBYLA,256,0.671875
G0027,C02,N0,1000,1,COBYLA,512,0.6331612723214286
G0027,C02,N0,1001,1,COBYLA,512,0.6935686383928571
G0027,C03,N0,1000,1,SPSA,256,0.6196986607142857
G0027,C03,N0,1001,1,SPSA,256,0.6142578125
G0027,C04,N0,1000,1,SPSA,512,0.6328822544642857
G0027,C04,N0,1001,1,SPSA,512,0.69677734375
G0027,C05,N0,1000,2,COBYLA,256,0.6856863839285714
G0027,C05,N0,1001,2,COBYLA,256,0.6851283482142857
G0027,C06,N0,1000,2,COBYLA,512,0.6785016741071429
G0027,C06,N0,1001,2,COBYLA,512,0.6697126116071429
G0027,C07,N0,1000,2,SPSA,256,0.6238839285714286
G0027,C07,N0,1001,2,SPSA,256,0.693359375
G0027,C08,N0,1000,2,SPSA,512,0.6238839285714286
G0027,C08,N0,1001,2,SPSA,512,0.68359375
G0027,C09,N0,1000,3,COBYLA,256,0.6262555803571429
G0027,C09,N0,1001,3,COBYLA,256,0.6720145089285714
G0027,C10,N0,1000,3,COBYLA,512,0.6443917410714286
G0027,C10,N0,1001,3,COBYLA,512,0.67333984375
G0027,C11,N0,1000,3,SPSA,256,0.6902901785714286
G0027,C11,N0,1001,3,SPSA,256,0.6711774553571429
G0027,C12,N0,1000,3,SPSA,512,0.7616489955357143
G0027,C12,N0,1001,3,SPSA,512,0.69091796875
G0028,C01,N0,1000,1,COBYLA,256,0.7758316532258065
G0028,C01,N0,1001,1,COBYLA,256,0.7282006048387096
G0028,C02,N0,1000,1,COBYLA,512,0.6432711693548387
G0028,C02,N0,1001,1,COBYLA,512,0.7351940524193549
G0028,C03,N0,1000,1,SPSA,256,0.6379788306451613
G0028,C03,N0,1001,1,SPSA,256,0.7290826612903226
G0028,C04,N0,1000,1,SPSA,512,0.6447832661290323
G0028,C04,N0,1001,1,SPSA,512,0.7337449596774194
G0028,C05,N0,1000,2,COBYLA,256,0.6938004032258065
G0028,C05,N0,1001,2,COBYLA,256,0.6392389112903226
G0028,C06,N0,1000,2,COBYLA,512,0.6467363911290323
G0028,C06,N0,1001,2,COBYLA,512,0.6949344758064516
G0028,C07,N0,1000,2,SPSA,256,0.7266885080645161
G0028,C07,N0,1001,2,SPSA,256,0.73046875
G0028,C08,N0,1000,2,SPSA,512,0.6407510080645161
G0028,C08,N0,1001,2,SPSA,512,0.7623487903225806
G0028,C09,N0,1000,3,COBYLA,256,0.6329385080645161
G0028,C09,N0,1001,3,COBYLA,256,0.7307207661290323
G0028,C10,N0,1000,3,COBYLA,512,0.645476310483871
G0028,C10,N0,1001,3,COBYLA,512,0.7335559475806451
G0028,C11,N0,1000,3,SPSA,256,0.7224042338709677
G0028,C11,N0,1001,3,SPSA,256,0.7144657258064516
G0028,C12,N0,1000,3,SPSA,512,0.7590095766129032
G0028,C12,N0,1001,3,SPSA,512,0.72265625
G0029,C01,N0,1000,1,COBYLA,256,0.6844019396551724
G0029,C01,N0,1001,1,COBYLA,256,0.6904633620689655
G0029,C02,N0,1000,1,COBYLA,512,0.6891163793103449
G0029,C02,N0,1001,1,COBYLA,512,0.7015086206896551
G0029,C03,N0,1000,1,SPSA,256,0.6827855603448276
G0029,C03,N0,1001,1,SPSA,256,0.69140625
G0029,C04,N0,1000,1,SPSA,512,0.6870285560344828
G0029,C04,N0,1001,1,SPSA,512,0.6884428879310345
G0029,C05,N0,1000,2,COBYLA,256,0.6869612068965517
G0029,C05,N0,1001,2,COBYLA,256,0.6833243534482759
G0029,C06,N0,1000,2,COBYLA,512,0.6853448275862069
G0029,C06,N0,1001,2,COBYLA,512,0.6930899784482759
G0029,C07,N0,1000,2,SPSA,256,0.7122844827586207
G0029,C07,N0,1001,2,SPSA,256,0.6974676724137931
G0029,C08,N0,1000,2,SPSA,512,0.6858836206896551
G0029,C08,N0,1001,2,SPSA,512,0.6926185344827587
G0029,C09,N0,1000,3,COBYLA,256,0.6865571120689655
G0029,C09,N0,1001,3,COBYLA,256,0.6923491379310345
G0029,C10,N0,1000,3,COBYLA,512,0.6852774784482759
G0029,C10,N0,1001,3,COBYLA,512,0.6982085129310345
G0029,C11,N0,1000,3,SPSA,256,0.6773976293103449
G0029,C11,N0,1001,3,SPSA,256,0.6923491379310345
G0029,C12,N0,1000,3,SPSA,512,0.6956492456896551
G0029,C12,N0,1001,3,SPSA,512,0.7094558189655172
G0030,C01,N0,1000,1,COBYLA,256,0.6722935267857143
G0030,C01,N0,1001,1,COBYLA,256,0.6921037946428571
G0030,C02,N0,1000,1,COBYLA,512,0.6676897321428571
G0030,C02,N0,1001,1,COBYLA,512,0.69140625
G0030,C03,N0,1000,1,SPSA,256,0.6586216517857143
G0030,C03,N0,1001,1,SPSA,256,0.6636439732142857
G0030,C04,N0,1000,1,SPSA,512,0.6630161830357143
G0030,C04,N0,1001,1,SPSA,512,0.6703404017857143
G0030,C05,N0,1000,2,COBYLA,256,0.6676897321428571
G0030,C05,N0,1001,2,COBYLA,256,0.6619698660714286
G0030,C06,N0,1000,2,COBYLA,512,0.6657366071428571
G0030,C06,N0,1001,2,COBYLA,512,0.6761300223214286
G0030,C07,N0,1000,2,SPSA,256,0.6875
G0030,C07,N0,1001,2,SPSA,256,0.6946149553571429
G0030,C08,N0,1000,2,SPSA,512,0.6852678571428571
G0030,C08,N0,1001,2,SPSA,512,0.6936383928571429
G0030,C09,N0,1000,3,COBYLA,256,0.6463448660714286
G0030,C09,N0,1001,3,COBYLA,256,0.6989397321428571
G0030,C10,N0,1000,3,COBYLA,512,0.67138671875
G0030,C10,N0,1001,3,COBYLA,512,0.7043108258928571
G0030,C11,N0,1000,3,SPSA,256,0.6759207589285714
G0030,C11,N0,1001,3,SPSA,256,0.7004743303571429
G0030,C12,N0,1000,3,SPSA,512,0.6944056919642857
G0030,C12,N0,1001,3,SPSA,512,0.7066824776785714
G0031,C01,N0,1000,1,COBYLA,256,0.6994047619047619
G0031,C01,N0,1001,1,COBYLA,256,0.7559523809523809
G0031,C02,N0,1000,1,COBYLA,512,0.7088448660714286
G0031,C02,N0,1001,1,COBYLA,512,0.7506510416666666
G0031,C03,N0,1000,1,SPSA,256,0.6991257440476191
G0031,C03,N0,1001,1,SPSA,256,0.7521391369047619
G0031,C04,N0,1000,1,SPSA,512,0.7068452380952381
G0031,C04,N0,1001,1,SPSA,512,0.7462332589285714
G0031,C05,N0,1000,2,COBYLA,256,0.7017299107142857
G0031,C05,N0,1001,2,COBYLA,256,0.703125
G0031,C06,N0,1000,2,COBYLA,512,0.8196149553571429
G0031,C06,N0,1001,2,COBYLA,512,0.7383277529761905
G0031,C07,N0,1000,2,SPSA,256,0.7020089285714286
G0031,C07,N0,1001,2,SPSA,256,0.7326078869047619
G0031,C08,N0,1000,2,SPSA,512,0.7645554315476191
G0031,C08,N0,1001,2,SPSA,512,0.7611142113095238
G0031,C09,N0,1000,3,COBYLA,256,0.7393043154761905
G0031,C09,N0,1001,3,COBYLA,256,0.7395833333333334
G0031,C10,N0,1000,3,COBYLA,512,0.7045665922619048
G0031,C10,N0,1001,3,COBYLA,512,0.7410249255952381
G0031,C11,N0,1000,3,SPSA,256,0.7524181547619048
G0031,C11,N0,1001,3,SPSA,256,0.7712053571428571
G0031,C12,N0,1000,3,SPSA,512,0.7818080357142857
G0031,C12,N0,1001,3,SPSA,512,0.7659505208333334
G0032,C01,N0,1000,1,COBYLA,256,0.6927688953488372
G0032,C01,N0,1001,1,COBYLA,256,0.7143895348837209
G0032,C02,N0,1000,1,COBYLA,512,0.7051689680232558
G0032,C02,N0,1001,1,COBYLA,512,0.7100290697674418
G0032,C03,N0,1000,1,SPSA,256,0.6901344476744186
G0032,C03,N0,1001,1,SPSA,256,0.7054869186046512
G0032,C04,N0,1000,1,SPSA,512,0.6935864825581395
G0032,C04,N0,1001,1,SPSA,512,0.7002634447674418
G0032,C05,N0,1000,2,COBYLA,256,0.6949491279069767
G0032,C05,N0,1001,2,COBYLA,256,0.6869549418604651
G0032,C06,N0,1000,2,COBYLA,512,0.6944949127906976
G0032,C06,N0,1001,2,COBYLA,512,0.6983557412790697
G0032,C07,N0,1000,2,SPSA,256,0.6944949127906976
G0032,C07,N0,1001,2,SPSA,256,0.6987645348837209
G0032,C08,N0,1000,2,SPSA,512,0.6953125
G0032,C08,N0,1001,2,SPSA,512,0.6974927325581395
G0032,C09,N0,1000,3,COBYLA,256,0.7009447674418605
G0032,C09,N0,1001,3,COBYLA,256,0.708030523255814
G0032,C10,N0,1000,3,COBYLA,512,0.6955850290697675
G0032,C10,N0,1001,3,COBYLA,512,0.7081213662790697
G0032,C11,N0,1000,3,SPSA,256,0.6971293604651163
G0032,C11,N0,1001,3,SPSA,256,0.7151162790697675
G0032,C12,N0,1000,3,SPSA,512,0.6986282703488372
G0032,C12,N0,1001,3,SPSA,512,0.7067587209302325
G0033,C01,N0,1000,1,COBYLA,256,0.6838942307692307
G0033,C01,N0,1001,1,COBYLA,256,0.6978165064102564
G0033,C02,N0,1000,1,COBYLA,512,0.6916065705128205
G0033,C02,N0,1001,1,COBYLA,512,0.69921875
G0033,C03,N0,1000,1,SPSA,256,0.6997195512820513
G0033,C03,N0,1001,1,SPSA,256,0.7387820512820513
G0033,C04,N0,1000,1,SPSA,512,0.6982171474358975
G0033,C04,N0,1001,1,SPSA,512,0.7447916666666666
G0033,C05,N0,1000,2,COBYLA,256,0.692207532051282
G0033,C05,N0,1001,2,COBYLA,256,0.7095352564102564
G0033,C06,N0,1000,2,COBYLA,512,0.6897035256410257
G0033,C06,N0,1001,2,COBYLA,512,0.7264122596153846
G0033,C07,N0,1000,2,SPSA,256,0.6865985576923077
G0033,C07,N0,1001,2,SPSA,256,0.7488982371794872
G0033,C08,N0,1000,2,SPSA,512,0.7001201923076923
G0033,C08,N0,1001,2,SPSA,512,0.7370793269230769
G0033,C09,N0,1000,3,COBYLA,256,0.6820913461538461
G0033,C09,N0,1001,3,COBYLA,256,0.7417868589743589
G0033,C10,N0,1000,3,COBYLA,512,0.8304286858974359
G0033,C10,N0,1001,3,COBYLA,512,0.7381310096153846
G0033,C11,N0,1000,3,SPSA,256,0.7227564102564102
G0033,C11,N0,1001,3,SPSA,256,0.7248597756410257
G0033,C12,N0,1000,3,SPSA,512,0.7122395833333334
G0033,C12,N0,1001,3,SPSA,512,0.7451422275641025
G0034,C01,N0,1000,1,COBYLA,256,0.6499565972222222
G0034,C01,N0,1001,1,COBYLA,256,0.6553819444444444
G0034,C02,N0,1000,1,COBYLA,512,0.6504991319444444
G0034,C02,N0,1001,1,COBYLA,512,0.6467013888888888
G0034,C03,N0,1000,1,SPSA,256,0.6470269097222222
G0034,C03,N0,1001,1,SPSA,256,0.6531032986111112
G0034,C04,N0,1000,1,SPSA,512,0.6502278645833334
G0034,C04,N0,1001,1,SPSA,512,0.64697265625
G0034,C05,N0,1000,2,COBYLA,256,0.6384548611111112
G0034,C05,N0,1001,2,COBYLA,256,0.6272786458333334
G0034,C06,N0,1000,2,COBYLA,512,0.6481119791666666
G0034,C06,N0,1001,2,COBYLA,512,0.7746310763888888
G0034,C07,N0,1000,2,SPSA,256,0.6292317708333334
G0034,C07,N0,1001,2,SPSA,256,0.6431206597222222
G0034,C08,N0,1000,2,SPSA,512,0.6595594618055556
G0034,C08,N0,1001,2,SPSA,512,0.6463758680555556
G0034,C09,N0,1000,3,COBYLA,256,0.6277126736111112
G0034,C09,N0,1001,3,COBYLA,256,0.6453993055555556
G0034,C10,N0,1000,3,COBYLA,512,0.6414930555555556
G0034,C10,N0,1001,3,COBYLA,512,0.6520182291666666
G0034,C11,N0,1000,3,SPSA,256,0.6493055555555556
G0034,C11,N0,1001,3,SPSA,256,0.6516927083333334
G0034,C12,N0,1000,3,SPSA,512,0.65625
G0034,C12,N0,1001,3,SPSA,512,0.6497938368055556
G0035,C01,N0,1000,1,COBYLA,256,0.6626900337837838
G0035,C01,N0,1001,1,COBYLA,256,0.6853885135135135
G0035,C02,N0,1000,1,COBYLA,512,0.6705553209459459
G0035,C02,N0,1001,1,COBYLA,512,0.6830130912162162
G0035,C03,N0,1000,1,SPSA,256,0.6801097972972973
G0035,C03,N0,1001,1,SPSA,256,0.6752533783783784
G0035,C04,N0,1000,1,SPSA,512,0.6797930743243243
G0035,C04,N0,1001,1,SPSA,512,0.6808488175675675
G0035,C05,N0,1000,2,COBYLA,256,0.6844383445945946
G0035,C05,N0,1001,2,COBYLA,256,0.6677576013513513
G0035,C06,N0,1000,2,COBYLA,512,0.6804265202702703
G0035,C06,N0,1001,2,COBYLA,512,0.6720333614864865
G0035,C07,N0,1000,2,SPSA,256,0.6805320945945946
G0035,C07,N0,1001,2,SPSA,256,0.6860219594594594
G0035,C08,N0,1000,2,SPSA,512,0.6824324324324325
G0035,C08,N0,1001,2,SPSA,512,0.6836465371621622
G0035,C09,N0,1000,3,COBYLA,256,0.6821157094594594
G0035,C09,N0,1001,3,COBYLA,256,0.6848606418918919
G0035,C10,N0,1000,3,COBYLA,512,0.6846494932432432
G0035,C10,N0,1001,3,COBYLA,512,0.6937816722972973
G0035,C11,N0,1000,3,SPSA,256,0.6783150337837838
G0035,C11,N0,1001,3,SPSA,256,0.6936233108108109
G0035,C12,N0,1000,3,SPSA,512,0.6795819256756757
G0035,C12,N0,1001,3,SPSA,512,0.6941511824324325
G0036,C01,N0,1000,1,COBYLA,256,0.68359375
G0036,C01,N0,1001,1,COBYLA,256,0.6832465277777777
G0036,C02,N0,1000,1,COBYLA,512,0.6685329861111111
G0036,C02,N0,1001,1,COBYLA,512,0.6855902777777778
G0036,C03,N0,1000,1,SPSA,256,0.69375
G0036,C03,N0,1001,1,SPSA,256,0.6688368055555556
G0036,C04,N0,1000,1,SPSA,512,0.6674479166666667
G0036,C04,N0,1001,1,SPSA,512,0.6773003472222222
G0036,C05,N0,1000,2,COBYLA,256,0.6762152777777778
G0036,C05,N0,1001,2,COBYLA,256,0.6888888888888889
G0036,C06,N0,1000,2,COBYLA,512,0.6698784722222222
G0036,C06,N0,1001,2,COBYLA,512,0.6858072916666667
G0036,C07,N0,1000,2,SPSA,256,0.6610243055555556
G0036,C07,N0,1001,2,SPSA,256,0.68828125
G0036,C08,N0,1000,2,SPSA,512,0.6836371527777778
G0036,C08,N0,1001,2,SPSA,512,0.6865885416666667
G0036,C09,N0,1000,3,COBYLA,256,0.6756944444444445
G0036,C09,N0,1001,3,COBYLA,256,0.6907986111111111
G0036,C10,N0,1000,3,COBYLA,512,0.6702690972222223
G0036,C10,N0,1001,3,COBYLA,512,0.6903645833333333
G0036,C11,N0,1000,3,SPSA,256,0.6736111111111112
G0036,C11,N0,1001,3,SPSA,256,0.6907986111111111
G0036,C12,N0,1000,3,SPSA,512,0.6879774305555556
G0036,C12,N0,1001,3,SPSA,512,0.6912326388888889
G0037,C01,N0,1000,1,COBYLA,256,0.736328125
G0037,C01,N0,1001,1,COBYLA,256,0.7349175347222222
G0037,C02,N0,1000,1,COBYLA,512,0.6700846354166666
G0037,C02,N0,1001,1,COBYLA,512,0.7230902777777778
G0037,C03,N0,1000,1,SPSA,256,0.677734375
G0037,C03,N0,1001,1,SPSA,256,0.7366536458333334
G0037,C04,N0,1000,1,SPSA,512,0.6760525173611112
G0037,C04,N0,1001,1,SPSA,512,0.7405056423611112
G0037,C05,N0,1000,2,COBYLA,256,0.6733940972222222
G0037,C05,N0,1001,2,COBYLA,256,0.7303602430555556
G0037,C06,N0,1000,2,COBYLA,512,0.8117404513888888
G0037,C06,N0,1001,2,COBYLA,512,0.7310655381944444
G0037,C07,N0,1000,2,SPSA,256,0.7961154513888888
G0037,C07,N0,1001,2,SPSA,256,0.7572699652777778
G0037,C08,N0,1000,2,SPSA,512,0.67431640625
G0037,C08,N0,1001,2,SPSA,512,0.7551540798611112
G0037,C09,N0,1000,3,COBYLA,256,0.6879340277777778
G0037,C09,N0,1001,3,COBYLA,256,0.7262369791666666
G0037,C10,N0,1000,3,COBYLA,512,0.7003038194444444
G0037,C10,N0,1001,3,COBYLA,512,0.7277018229166666
G0037,C11,N0,1000,3,SPSA,256,0.7282986111111112
G0037,C11,N0,1001,3,SPSA,256,0.7383897569444444
G0037,C12,N0,1000,3,SPSA,512,0.7644314236111112
G0037,C12,N0,1001,3,SPSA,512,0.7401258680555556
G0038,C01,N0,1000,1,COBYLA,256,0.6513671875
G0038,C01,N0,1001,1,COBYLA,256,0.67841796875
G0038,C02,N0,1000,1,COBYLA,512,0.663916015625
G0038,C02,N0,1001,1,COBYLA,512,0.66767578125
G0038,C03,N0,1000,1,SPSA,256,0.66904296875
G0038,C03,N0,1001,1,SPSA,256,0.67138671875
G0038,C04,N0,1000,1,SPSA,512,0.664111328125
G0038,C04,N0,1001,1,SPSA,512,0.663720703125
G0038,C05,N0,1000,2,COBYLA,256,0.67353515625
G0038,C05,N0,1001,2,COBYLA,256,0.67041015625
G0038,C06,N0,1000,2,COBYLA,512,0.6783203125
G0038,C06,N0,1001,2,COBYLA,512,0.671337890625
G0038,C07,N0,1000,2,SPSA,256,0.678515625
G0038,C07,N0,1001,2,SPSA,256,0.67109375
